"germplasmName","MWgroup","Institute","FullSampleName"
"IITA-TMS-MM961839","TrainingPopulations","NRCRI","MM961839:250090851"
"IITA-TMS-MM961839","TrainingPopulations","NRCRI","MM961839:250399876"
"IITA-TMS-IBA070498","TrainingPopulations","NRCRI","I070498:250090832"
"IITA-TMS-IBA070498","TrainingPopulations","NRCRI","I070498:250399886"
"IITA-TMS-ZAR980135","TrainingPopulations","NRCRI","Z980135:250090816"
"IITA-TMS-ZAR980135","TrainingPopulations","NRCRI","Z980135:250368036"
"IITA-TMS-IBA982132","TrainingPopulations","NRCRI","I982132:250090792"
"IITA-TMS-IBA982132","TrainingPopulations","NRCRI","TMS982132:250134450"
"IITA-TMS-IBA090498","TrainingPopulations","NRCRI","I090498:250099185"
"IITA-TMS-IBA090498","TrainingPopulations","NRCRI","I090498:250399887"
"IITA-TMS-IBA020129","TrainingPopulations","NRCRI","I020129:250090842"
"IITA-TMS-IBA020129","TrainingPopulations","NRCRI","I020129:250303091"
"NR87184","TrainingPopulations","NRCRI","NR87184:250304642"
"NR87184","TrainingPopulations","NRCRI","NR87184:250251131"
"IITA-TMS-MM963665","TrainingPopulations","NRCRI","MM963665:250300558"
"IITA-TMS-MM963665","TrainingPopulations","NRCRI","MM963665:250251099"
"IITA-TMS-IBA011560","TrainingPopulations","NRCRI","I011560:250300317"
"IITA-TMS-IBA011560","TrainingPopulations","NRCRI","TMS011560:250251107"
"TMEB7","TrainingPopulations","NRCRI","TMEB7:250253599"
"TMEB7","TrainingPopulations","NRCRI","TME7:250399927"
"NR1S1064","TrainingPopulations","NRCRI","NR1S1064:250134769"
"NR1S1064","TrainingPopulations","NRCRI","NR1S1064:250399919"
"XO0214","TrainingPopulations","NRCRI","XO0214:250399878"
"XO0214","TrainingPopulations","NRCRI","XO0214:250251113"
"CR1245","TrainingPopulations","NRCRI","CR1245:250399873"
"CR1245","TrainingPopulations","NRCRI","CR1245:250251075"
"NR090154","TrainingPopulations","NRCRI","NR090154:250107825"
"CR446","TrainingPopulations","NRCRI","CR446:250134467"
"CR362","TrainingPopulations","NRCRI","CR362:250134532"
"NR110109","TrainingPopulations","NRCRI","NR110109:250134656"
"NR060287","TrainingPopulations","NRCRI","NR060287:250107864"
"NR090200","TrainingPopulations","NRCRI","NR090200:250107814"
"NR090208","TrainingPopulations","NRCRI","NR090208:250107817"
"NR100070","TrainingPopulations","NRCRI","NR100070:250164011"
"NR100116","TrainingPopulations","NRCRI","NR100116:250134795"
"NR100122","TrainingPopulations","NRCRI","NR100122:250134748"
"NR100201","TrainingPopulations","NRCRI","NR100201:250164013"
"NR100299","TrainingPopulations","NRCRI","NR100299:250164008"
"NR090128","TrainingPopulations","NRCRI","NR090128:250107789"
"TMS000346","TrainingPopulations","NRCRI","TMS000346:250134474"
"IITA-TMS-IBA051570","TrainingPopulations","NRCRI","TMS051570:250107964"
"IITA-TMS-IBA070982","TrainingPopulations","NRCRI","TMS070982:250107954"
"AR311","TrainingPopulations","NRCRI","AR311:250134529"
"NR100022","TrainingPopulations","NRCRI","NR100022:250134739"
"NR100302","TrainingPopulations","NRCRI","NR100302:250164019"
"NR100322","TrainingPopulations","NRCRI","NR100322:250134744"
"NR100225","TrainingPopulations","NRCRI","NR100225:250134635"
"NR100354","TrainingPopulations","NRCRI","NR100354:250134752"
"NR1S1137","TrainingPopulations","NRCRI","NR1S1137:250134718"
"NR1S1190","TrainingPopulations","NRCRI","NR1S1190:250134790"
"NR1S1200","TrainingPopulations","NRCRI","NR1S1200:250134730"
"TMS000364","TrainingPopulations","NRCRI","TMS000364:250134538"
"IITA-TMS-IBA010093","TrainingPopulations","NRCRI","TMS010093:250107996"
"IITA-TMS-IBA010134","TrainingPopulations","NRCRI","TMS010134:250134457"
"TMS070863","TrainingPopulations","NRCRI","TMS070863:250134461"
"NR100429","TrainingPopulations","NRCRI","NR100429:250134671"
"CR52A4","TrainingPopulations","NRCRI","CR52A4:250134509"
"NR090016","TrainingPopulations","NRCRI","NR090016:250107816"
"NR090026","TrainingPopulations","NRCRI","NR090026:250107780"
"NR090072","TrainingPopulations","NRCRI","NR090072:250107812"
"NR090074","TrainingPopulations","NRCRI","NR090074:250107798"
"NR090317","TrainingPopulations","NRCRI","NR090317:250107815"
"NR110315","TrainingPopulations","NRCRI","NR110315:250399924"
"NR1S1020","TrainingPopulations","NRCRI","NR1S1020:250164001"
"NR1S1141","TrainingPopulations","NRCRI","NR1S1141:250134707"
"NR100431","TrainingPopulations","NRCRI","NR100431:250134600"
"NR1S1151","TrainingPopulations","NRCRI","NR1S1151:250134659"
"IITA-TMS-IBA011731","TrainingPopulations","NRCRI","TMS011731:250134498"
"IITA-TMS-IBA051636","TrainingPopulations","NRCRI","TMS051636:250134536"
"AR144","TrainingPopulations","NRCRI","AR144:250107805"
"NR090088","TrainingPopulations","NRCRI","NR090088:250107819"
"NR100012","TrainingPopulations","NRCRI","NR100012:250134599"
"NR1S1049","TrainingPopulations","NRCRI","NR1S1049:250134732"
"NR100019","TrainingPopulations","NRCRI","NR100019:250134788"
"NR100249","TrainingPopulations","NRCRI","NR100249:250134724"
"NR100306","TrainingPopulations","NRCRI","NR100306:250134792"
"NR100325","TrainingPopulations","NRCRI","NR100325:250134717"
"NR100420","TrainingPopulations","NRCRI","NR100420:250134749"
"NR100449","TrainingPopulations","NRCRI","NR100449:250134758"
"TMS000388","TrainingPopulations","NRCRI","TMS000388:250134473"
"TMS990240","TrainingPopulations","NRCRI","TMS990240:250107926"
"COB475","TrainingPopulations","NRCRI","COB475:250107987"
"COB517","TrainingPopulations","NRCRI","COB517:250107949"
"CR424","TrainingPopulations","NRCRI","CR424:250134508"
"NR060135","TrainingPopulations","NRCRI","NR060135:250107792"
"NR060169","TrainingPopulations","NRCRI","NR060169:250107790"
"NR090037","TrainingPopulations","NRCRI","NR090037:250399928"
"NR090076","TrainingPopulations","NRCRI","NR090076:250107804"
"NR090119","TrainingPopulations","NRCRI","NR090119:250107786"
"NR090182","TrainingPopulations","NRCRI","NR090182:250107820"
"NR090290","TrainingPopulations","NRCRI","NR090290:250107788"
"NR100011","TrainingPopulations","NRCRI","NR100011:250163983"
"NR100094","TrainingPopulations","NRCRI","NR100094:250163987"
"NR100145","TrainingPopulations","NRCRI","NR100145:250134728"
"NR100233","TrainingPopulations","NRCRI","NR100233:250399923"
"NR100450","TrainingPopulations","NRCRI","NR100450:250163990"
"NR100474","TrainingPopulations","NRCRI","NR100474:250163992"
"NR1S1146","TrainingPopulations","NRCRI","NR1S1146:250134768"
"NR1S1185","TrainingPopulations","NRCRI","NR1S1185:250164016"
"NR1S1210","TrainingPopulations","NRCRI","NR1S1210:250134723"
"COB631","TrainingPopulations","NRCRI","COB631:250107921"
"NR060117","TrainingPopulations","NRCRI","NR060117:250107802"
"NR100013","TrainingPopulations","NRCRI","NR100013:250134741"
"NR100131","TrainingPopulations","NRCRI","NR100131:250164010"
"NR100433","TrainingPopulations","NRCRI","NR100433:250163991"
"NR090001","TrainingPopulations","NRCRI","NR090001:250107834"
"NR090040","TrainingPopulations","NRCRI","NR090040:250107781"
"NR090080","TrainingPopulations","NRCRI","NR090080:250134523"
"NR090085","TrainingPopulations","NRCRI","NR090085:250107829"
"NR090165","TrainingPopulations","NRCRI","NR090165:250107823"
"NR100194","TrainingPopulations","NRCRI","NR100194:250164000"
"NR100243","TrainingPopulations","NRCRI","NR100243:250163993"
"NR100287","TrainingPopulations","NRCRI","NR100287:250134787"
"NR100312","TrainingPopulations","NRCRI","NR100312:250134755"
"NR100486","TrainingPopulations","NRCRI","NR100486:250163997"
"NR1S1108","TrainingPopulations","NRCRI","NR1S1108:250164004"
"IITA-TMS-IBA050473","TrainingPopulations","NRCRI","TMS050473:250134585"
"IITA-TMS-IBA050741","TrainingPopulations","NRCRI","TMS050741:250107950"
"TMS990554","TrainingPopulations","NRCRI","TMS990554:250107991"
"COB64","TrainingPopulations","NRCRI","COB64:250107936"
"CR417","TrainingPopulations","NRCRI","CR417:250134535"
"CR4510","TrainingPopulations","NRCRI","CR4510:250134460"
"NR100126","TrainingPopulations","NRCRI","NR100126:250134765"
"NR100252","TrainingPopulations","NRCRI","NR100252:250134774"
"NR100401","TrainingPopulations","NRCRI","NR100401:250134772"
"NR100432","TrainingPopulations","NRCRI","NR100432:250134742"
"NR1S1018","TrainingPopulations","NRCRI","NR1S1018:250134764"
"IITA-TMS-IBA061771","TrainingPopulations","NRCRI","TMS061771:250107906"
"NR1S1112","TrainingPopulations","NRCRI","NR1S1112:250134708"
"NR1S1159","TrainingPopulations","NRCRI","NR1S1159:250163995"
"NR8082","TrainingPopulations","NRCRI","NR8082:250134459"
"IITA-TMS-IBA050125","TrainingPopulations","NRCRI","TMS050125:250107971"
"TMS050751","TrainingPopulations","NRCRI","TMS050751:250134513"
"COB561","TrainingPopulations","NRCRI","COB561:250107915"
"CR20A2","TrainingPopulations","NRCRI","CR20A2:250107867"
"NR100230","TrainingPopulations","NRCRI","NR100230:250163994"
"NR100248","TrainingPopulations","NRCRI","NR100248:250163989"
"NR1S1106","TrainingPopulations","NRCRI","NR1S1106:250134779"
"COB1103","TrainingPopulations","NRCRI","COB1103:250107963"
"COB54","TrainingPopulations","NRCRI","COB54:250107982"
"CR594","TrainingPopulations","NRCRI","CR594:250134544"
"AR95","TrainingPopulations","NRCRI","AR95:250107813"
"CR533","TrainingPopulations","NRCRI","CR533:250134489"
"NR090077","TrainingPopulations","NRCRI","NR090077:250134537"
"NR100297","TrainingPopulations","NRCRI","NR100297:250134776"
"NR100408","TrainingPopulations","NRCRI","NR100408:250134754"
"NR1S1083","TrainingPopulations","NRCRI","NR1S1083:250134584"
"IITA-TMS-IBA010090","TrainingPopulations","NRCRI","TMS010090:250107946"
"TMS050540","TrainingPopulations","NRCRI","TMS050540:250107961"
"COB1139","TrainingPopulations","NRCRI","COB1139:250107922"
"COB477","TrainingPopulations","NRCRI","COB477:250107933"
"COB5104","TrainingPopulations","NRCRI","COB5104:250107932"
"COB536","TrainingPopulations","NRCRI","COB536:250134468"
"COB586","TrainingPopulations","NRCRI","COB586:250107958"
"AR945","TrainingPopulations","NRCRI","AR945:250107873"
"COB61","TrainingPopulations","NRCRI","COB61:250108001"
"CR52A37","TrainingPopulations","NRCRI","CR52A37:250134452"
"NR060153","TrainingPopulations","NRCRI","NR060153:250107791"
"NR090190","TrainingPopulations","NRCRI","NR090190:250107832"
"NR100017","TrainingPopulations","NRCRI","NR100017:250134705"
"NR100069","TrainingPopulations","NRCRI","NR100069:250134591"
"NR100168","TrainingPopulations","NRCRI","NR100168:250163985"
"NR100224","TrainingPopulations","NRCRI","NR100224:250164012"
"NR100268","TrainingPopulations","NRCRI","NR100268:250134734"
"NR100273","TrainingPopulations","NRCRI","NR100273:250164007"
"COB427","TrainingPopulations","NRCRI","COB427:250107965"
"NR100324","TrainingPopulations","NRCRI","NR100324:250134773"
"NR100327","TrainingPopulations","NRCRI","NR100327:250134770"
"NR100411","TrainingPopulations","NRCRI","NR100411:250399922"
"NR100412","TrainingPopulations","NRCRI","NR100412:250134615"
"NR1S1048","TrainingPopulations","NRCRI","NR1S1048:250134775"
"NR1S1070","TrainingPopulations","NRCRI","NR1S1070:250134631"
"NR1S1206","TrainingPopulations","NRCRI","NR1S1206:250134639"
"TMS000354","TrainingPopulations","NRCRI","TMS000354:250134451"
"COB528","TrainingPopulations","NRCRI","COB528:250107939"
"TMS070489","TrainingPopulations","NRCRI","TMS070489:250107955"
"COB4100","TrainingPopulations","NRCRI","COB4100:250107907"
"NR100023","TrainingPopulations","NRCRI","NR100023:250134783"
"NR100196","TrainingPopulations","NRCRI","NR100196:250134725"
"NR100226","TrainingPopulations","NRCRI","NR100226:250134709"
"NR100435","TrainingPopulations","NRCRI","NR100435:250163984"
"NR100451","TrainingPopulations","NRCRI","NR100451:250163999"
"NR100501","TrainingPopulations","NRCRI","NR100501:250163988"
"NR1S1011","TrainingPopulations","NRCRI","NR1S1011:250134782"
"IITA-TMS-IBA050024","TrainingPopulations","NRCRI","TMS050024:250107934"
"COB511","TrainingPopulations","NRCRI","COB511:250399801"
"COB7180","TrainingPopulations","NRCRI","COB7180:250107993"
"NR060080","TrainingPopulations","NRCRI","NR060080:250107840"
"NR090022","TrainingPopulations","NRCRI","NR090022:250107797"
"NR100265","TrainingPopulations","NRCRI","NR100265:250163986"
"NR100290","TrainingPopulations","NRCRI","NR100290:250134763"
"NR100418","TrainingPopulations","NRCRI","NR100418:250134607"
"NR110384","TrainingPopulations","NRCRI","NR110384:250399921"
"NR1S1099","TrainingPopulations","NRCRI","NR1S1099:250134720"
"NR100105","TrainingPopulations","NRCRI","NR100105:250134651"
"COB7197","TrainingPopulations","NRCRI","COB7197:250107956"
"CR52A26","TrainingPopulations","NRCRI","CR52A26:250134519"
"NR060189","TrainingPopulations","NRCRI","NR060189:250107841"
"NR060242","TrainingPopulations","NRCRI","NR060242:250107839"
"NR090187","TrainingPopulations","NRCRI","NR090187:250107783"
"NR090191","TrainingPopulations","NRCRI","NR090191:250107803"
"NR090310","TrainingPopulations","NRCRI","NR090310:250107828"
"NR100158","TrainingPopulations","NRCRI","NR100158:250164009"
"NR100269","TrainingPopulations","NRCRI","NR100269:250134716"
"NR100323","TrainingPopulations","NRCRI","NR100323:250134747"
"NR100329","TrainingPopulations","NRCRI","NR100329:250134485"
"NR100499","TrainingPopulations","NRCRI","NR100499:250134643"
"NR110005","TrainingPopulations","NRCRI","NR110005:250134616"
"NR1S1217","TrainingPopulations","NRCRI","NR1S1217:250134657"
"TMS011097","TrainingPopulations","NRCRI","TMS011097:250107912"
"COB452","TrainingPopulations","NRCRI","COB452:250107909"
"CR52A31","TrainingPopulations","NRCRI","CR52A31:250134530"
"NR060394","TrainingPopulations","NRCRI","NR060394:250107837"
"NR090206","TrainingPopulations","NRCRI","NR090206:250107836"
"NR100077","TrainingPopulations","NRCRI","NR100077:250399925"
"NR100242","TrainingPopulations","NRCRI","NR100242:250163996"
"NR100321","TrainingPopulations","NRCRI","NR100321:250134746"
"NR100357","TrainingPopulations","NRCRI","NR100357:250134627"
"NR100455","TrainingPopulations","NRCRI","NR100455:250164002"
"NR100462","TrainingPopulations","NRCRI","NR100462:250134796"
"NR100222","TrainingPopulations","NRCRI","NR100222:250134784"
"NR110485","TrainingPopulations","NRCRI","NR110485:250134661"
"AR919","TrainingPopulations","NRCRI","AR919:250107833"
"COB641","TrainingPopulations","NRCRI","COB641:250107985"
"CR52A6","TrainingPopulations","NRCRI","CR52A6:250134466"
"NR070632","TrainingPopulations","NRCRI","NR070632:250134533"
"NR090142","TrainingPopulations","NRCRI","NR090142:250107799"
"NR090146","TrainingPopulations","NRCRI","NR090146:250107824"
"NR090176","TrainingPopulations","NRCRI","NR090176:250107779"
"NR110295","TrainingPopulations","NRCRI","NR110295:250134596"
"IITA-TMS-IBA050251","TrainingPopulations","NRCRI","TMS050251:250107978"
"NR100238","TrainingPopulations","NRCRI","NR100238:250134663"
"TMS070352","TrainingPopulations","NRCRI","TMS070352:250134524"
"COB1163","TrainingPopulations","NRCRI","COB1163:250107931"
"COB474","TrainingPopulations","NRCRI","COB474:250107927"
"MM975280","TrainingPopulations","NRCRI","MM975280:250399926"
"NR090115","TrainingPopulations","NRCRI","NR090115:250107785"
"NR090116","TrainingPopulations","NRCRI","NR090116:250107784"
"NR090127","TrainingPopulations","NRCRI","NR090127:250107822"
"NR110014","TrainingPopulations","NRCRI","NR110014:250134638"
"NR110052","TrainingPopulations","NRCRI","NR110052:250134626"
"NR110118","TrainingPopulations","NRCRI","NR110118:250134608"
"NR110276","TrainingPopulations","NRCRI","NR110276:250134613"
"NR110327","TrainingPopulations","NRCRI","NR110327:250134721"
"NR110341","TrainingPopulations","NRCRI","NR110341:250134494"
"NR110343","TrainingPopulations","NRCRI","NR110343:250134660"
"NR110367","TrainingPopulations","NRCRI","NR110367:250134665"
"NR110433","TrainingPopulations","NRCRI","NR110433:250134646"
"NR110450","TrainingPopulations","NRCRI","NR110450:250134628"
"NR060246","TrainingPopulations","NRCRI","NR060246:250107838"
"NR060333","TrainingPopulations","NRCRI","NR060333:250107787"
"NR110092","TrainingPopulations","NRCRI","NR110092:250134761"
"NR110126","TrainingPopulations","NRCRI","NR110126:250134618"
"NR110160","TrainingPopulations","NRCRI","NR110160:250134778"
"NR110330","TrainingPopulations","NRCRI","NR110330:250134669"
"NR110365","TrainingPopulations","NRCRI","NR110365:250134602"
"NR1S1059","TrainingPopulations","NRCRI","NR1S1059:250134649"
"AR124","TrainingPopulations","NRCRI","AR124:250107818"
"COB619","TrainingPopulations","NRCRI","COB619:250107990"
"COB725","TrainingPopulations","NRCRI","COB725:250108000"
"CR3514","TrainingPopulations","NRCRI","CR3514:250134465"
"CR52A2","TrainingPopulations","NRCRI","CR52A2:250134482"
"NR060186","TrainingPopulations","NRCRI","NR060186:250399920"
"NR090162","TrainingPopulations","NRCRI","NR090162:250107821"
"NR100079","TrainingPopulations","NRCRI","NR100079:250164003"
"NR100106","TrainingPopulations","NRCRI","NR100106:250134736"
"NR100313","TrainingPopulations","NRCRI","NR100313:250134655"
"NR100441","TrainingPopulations","NRCRI","NR100441:250134738"
"NWAIBIBI","TrainingPopulations","NRCRI","NWAIBIBI:250134499"
"TMS950211","TrainingPopulations","NRCRI","TMS950211:250107979"
"NR090078","TrainingPopulations","NRCRI","NR090078:250107843"
"NR090150","TrainingPopulations","NRCRI","NR090150:250107811"
"NR100018","TrainingPopulations","NRCRI","NR100018:250134501"
"NR100024","TrainingPopulations","NRCRI","NR100024:250134715"
"NR100173","TrainingPopulations","NRCRI","NR100173:250134750"
"NR100185","TrainingPopulations","NRCRI","NR100185:250164014"
"NR100199","TrainingPopulations","NRCRI","NR100199:250134647"
"NR100216","TrainingPopulations","NRCRI","NR100216:250134760"
"NR100291","TrainingPopulations","NRCRI","NR100291:250134726"
"NR100310","TrainingPopulations","NRCRI","NR100310:250134731"
"NR100334","TrainingPopulations","NRCRI","NR100334:250164005"
"NR100417","TrainingPopulations","NRCRI","NR100417:250163998"
"NR110238","TrainingPopulations","NRCRI","NR110238:250399918"
"NR1S1061","TrainingPopulations","NRCRI","NR1S1061:250134623"
"TMS000338","TrainingPopulations","NRCRI","TMS000338:250134525"
"TMS050752","TrainingPopulations","NRCRI","TMS050752:250107969"
"IITA-TMS-IBA062426","TrainingPopulations","NRCRI","TMS062426:250134507"
"X.TMS982132","TrainingPopulations","NRCRI","TMS982132:250134450"
"CR249","TrainingPopulations","NRCRI","CR249:250134541"
"NR090054","TrainingPopulations","NRCRI","NR090054:250134522"
"NR090068","TrainingPopulations","NRCRI","NR090068:250107806"
"NR100156","TrainingPopulations","NRCRI","NR100156:250134762"
"NR110309","TrainingPopulations","NRCRI","NR110309:250134542"
"AR182","TrainingPopulations","NRCRI","AR182:250134520"
"CW45072","TrainingPopulations","NRCRI","CW45072:250107871"
"CW45180","TrainingPopulations","NRCRI","CW45180:250107866"
"CW4823","TrainingPopulations","NRCRI","CW4823:250107826"
"AR155","TrainingPopulations","NRCRI","AR155:250134515"
"AR3913","TrainingPopulations","NRCRI","AR3913:250134481"
"CR14B218","TrainingPopulations","NRCRI","CR14B218:250107870"
"CR15B3","TrainingPopulations","NRCRI","CR15B3:250107844"
"CR15B62","TrainingPopulations","NRCRI","CR15B62:250107793"
"CR15B7","TrainingPopulations","NRCRI","CR15B7:250107830"
"CR15B9","TrainingPopulations","NRCRI","CR15B9:250107808"
"CR60B10","TrainingPopulations","NRCRI","CR60B10:250134512"
"CW45036","TrainingPopulations","NRCRI","CW45036:250107868"
"CW45046","TrainingPopulations","NRCRI","CW45046:250107796"
"CW45075","TrainingPopulations","NRCRI","CW45075:250107807"
"CW45133","TrainingPopulations","NRCRI","CW45133:250107872"
"CW5251","TrainingPopulations","NRCRI","CW5251:250134472"
"IITA-TMS-MH950414","TrainingPopulations","NRCRI","MH950414:250134528"
"NR010004","TrainingPopulations","NRCRI","NR010004:250107855"
"NR100410","TrainingPopulations","NRCRI","NR100410:250134722"
"NR100424","TrainingPopulations","NRCRI","NR100424:250134488"
"TMS961708","TrainingPopulations","NRCRI","TMS961708:250107977"
"CW45617","TrainingPopulations","NRCRI","CW45617:250107782"
"CW48216","TrainingPopulations","NRCRI","CW48216:250107874"
"NR050028","TrainingPopulations","NRCRI","NR050028:250107845"
"NR050041","TrainingPopulations","NRCRI","NR050041:250107848"
